DATAFLOW,FREQ,RESIDENCE_TERR,DATA_TYPE,MAIN_DESTINATION,TYPE_TRIP,MAIN_TYPE_ACCOMMODATION,SEX,AGE,LABPROF_STATUS_C,TIME_PERIOD,OBS_VALUE,OBS_STATUS,NOTE_DS,NOTE_RESIDENCE_TERR,NOTE_DATA_TYPE,NOTE_MAIN_DESTINATION,NOTE_TYPE_TRIP,NOTE_MAIN_TYPE_ACCOMMODATION,NOTE_SEX,NOTE_AGE,NOTE_LABPROF_STATUS_C,NOTE_TIME_PERIOD,BASE_PER,UNIT_MEAS,UNIT_MULT
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,PL,HOLL,9,9,TOTAL,99,2020,864,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,PL,HOLL,9,9,TOTAL,99,2021,1360,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,PL,HOLL,9,9,TOTAL,99,2022,758,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,PL,HOLL,9,9,TOTAL,99,2023,411,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,PL,HOLS,9,9,TOTAL,99,2016,0,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,PL,HOLS,9,9,TOTAL,99,2017,354,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,PL,HOLS,9,9,TOTAL,99,2018,244,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,PL,HOLS,9,9,TOTAL,99,2019,99,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,PL,HOLS,9,9,TOTAL,99,2020,,0,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,PL,HOLS,9,9,TOTAL,99,2021,,0,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,PL,HOLS,9,9,TOTAL,99,2022,0,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,PL,HOLS,9,9,TOTAL,99,2023,,0,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,PL,TRIP,9,9,TOTAL,99,2016,1039,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,PL,TRIP,9,9,TOTAL,99,2017,1011,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,PL,TRIP,9,9,TOTAL,99,2018,823,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,PL,TRIP,9,9,TOTAL,99,2019,1130,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,PL,TRIP,9,9,TOTAL,99,2020,1011,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,PL,TRIP,9,9,TOTAL,99,2021,1385,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,PL,TRIP,9,9,TOTAL,99,2022,778,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,PL,TRIP,9,9,TOTAL,99,2023,578,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,PT,BUS,9,9,TOTAL,99,2016,0,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,PT,BUS,9,9,TOTAL,99,2017,,0,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,PT,BUS,9,9,TOTAL,99,2018,91,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,PT,BUS,9,9,TOTAL,99,2019,32,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,PT,BUS,9,9,TOTAL,99,2020,,0,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,PT,BUS,9,9,TOTAL,99,2021,0,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,PT,BUS,9,9,TOTAL,99,2022,,0,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,PT,BUS,9,9,TOTAL,99,2023,,0,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,PT,HOL,9,9,TOTAL,99,2016,62,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,PT,HOL,9,9,TOTAL,99,2017,1536,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,PT,HOL,9,9,TOTAL,99,2018,1460,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,PT,HOL,9,9,TOTAL,99,2019,436,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,PT,HOL,9,9,TOTAL,99,2020,,0,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,PT,HOL,9,9,TOTAL,99,2021,421,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,PT,HOL,9,9,TOTAL,99,2022,1176,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,PT,HOL,9,9,TOTAL,99,2023,2782,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,PT,HOLL,9,9,TOTAL,99,2016,62,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,PT,HOLL,9,9,TOTAL,99,2017,1374,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,PT,HOLL,9,9,TOTAL,99,2018,1272,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,PT,HOLL,9,9,TOTAL,99,2019,405,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,PT,HOLL,9,9,TOTAL,99,2020,,0,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,PT,HOLL,9,9,TOTAL,99,2021,421,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,PT,HOLL,9,9,TOTAL,99,2022,1105,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,PT,HOLL,9,9,TOTAL,99,2023,2592,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,PT,HOLS,9,9,TOTAL,99,2016,0,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,PT,HOLS,9,9,TOTAL,99,2017,162,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,PT,HOLS,9,9,TOTAL,99,2018,188,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,PT,HOLS,9,9,TOTAL,99,2019,,0,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,PT,HOLS,9,9,TOTAL,99,2020,0,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,PT,HOLS,9,9,TOTAL,99,2021,0,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,PT,HOLS,9,9,TOTAL,99,2022,,0,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,PT,HOLS,9,9,TOTAL,99,2023,190,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,PT,TRIP,9,9,TOTAL,99,2016,62,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,PT,TRIP,9,9,TOTAL,99,2017,1562,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,PT,TRIP,9,9,TOTAL,99,2018,1551,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,PT,TRIP,9,9,TOTAL,99,2019,469,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,PT,TRIP,9,9,TOTAL,99,2020,384,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,PT,TRIP,9,9,TOTAL,99,2021,421,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,PT,TRIP,9,9,TOTAL,99,2022,1245,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,PT,TRIP,9,9,TOTAL,99,2023,2857,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,RO,BUS,9,9,TOTAL,99,2016,0,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,RO,BUS,9,9,TOTAL,99,2017,128,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,RO,BUS,9,9,TOTAL,99,2018,0,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,RO,BUS,9,9,TOTAL,99,2019,521,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,RO,BUS,9,9,TOTAL,99,2020,0,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,RO,BUS,9,9,TOTAL,99,2021,0,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,RO,BUS,9,9,TOTAL,99,2022,,0,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,RO,BUS,9,9,TOTAL,99,2023,,0,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,RO,HOL,9,9,TOTAL,99,2016,26,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,RO,HOL,9,9,TOTAL,99,2017,9217,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,RO,HOL,9,9,TOTAL,99,2018,10872,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,RO,HOL,9,9,TOTAL,99,2019,13649,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,RO,HOL,9,9,TOTAL,99,2020,882,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,RO,HOL,9,9,TOTAL,99,2021,6646,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,RO,HOL,9,9,TOTAL,99,2022,5065,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,RO,HOL,9,9,TOTAL,99,2023,6290,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,RO,HOLL,9,9,TOTAL,99,2016,26,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,RO,HOLL,9,9,TOTAL,99,2017,9176,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,RO,HOLL,9,9,TOTAL,99,2018,10476,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,RO,HOLL,9,9,TOTAL,99,2019,13561,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,RO,HOLL,9,9,TOTAL,99,2020,,0,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,RO,HOLL,9,9,TOTAL,99,2021,6585,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,RO,HOLL,9,9,TOTAL,99,2022,5030,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,RO,HOLL,9,9,TOTAL,99,2023,6240,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,RO,HOLS,9,9,TOTAL,99,2016,0,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,RO,HOLS,9,9,TOTAL,99,2017,,0,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,RO,HOLS,9,9,TOTAL,99,2018,396,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,RO,HOLS,9,9,TOTAL,99,2019,88,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,RO,HOLS,9,9,TOTAL,99,2020,150,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,RO,HOLS,9,9,TOTAL,99,2021,,0,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,RO,HOLS,9,9,TOTAL,99,2022,,0,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,RO,HOLS,9,9,TOTAL,99,2023,,0,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,RO,TRIP,9,9,TOTAL,99,2016,26,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,RO,TRIP,9,9,TOTAL,99,2017,9345,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,RO,TRIP,9,9,TOTAL,99,2018,10872,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,RO,TRIP,9,9,TOTAL,99,2019,14170,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,RO,TRIP,9,9,TOTAL,99,2020,882,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,RO,TRIP,9,9,TOTAL,99,2021,6646,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,RO,TRIP,9,9,TOTAL,99,2022,5088,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,RO,TRIP,9,9,TOTAL,99,2023,6376,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,RU,BUS,9,9,TOTAL,99,2016,,0,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,RU,BUS,9,9,TOTAL,99,2017,0,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,RU,BUS,9,9,TOTAL,99,2018,102,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,RU,BUS,9,9,TOTAL,99,2019,0,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,RU,BUS,9,9,TOTAL,99,2020,0,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,RU,HOL,9,9,TOTAL,99,2016,4004,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,RU,HOL,9,9,TOTAL,99,2017,1069,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,RU,HOL,9,9,TOTAL,99,2018,1524,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,RU,HOL,9,9,TOTAL,99,2019,756,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,RU,HOL,9,9,TOTAL,99,2020,902,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,RU,HOLL,9,9,TOTAL,99,2016,3785,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,RU,HOLL,9,9,TOTAL,99,2017,947,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,RU,HOLL,9,9,TOTAL,99,2018,1524,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,RU,HOLL,9,9,TOTAL,99,2019,756,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,RU,HOLL,9,9,TOTAL,99,2020,902,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,RU,HOLS,9,9,TOTAL,99,2016,218,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,RU,HOLS,9,9,TOTAL,99,2017,122,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,RU,HOLS,9,9,TOTAL,99,2018,0,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,RU,HOLS,9,9,TOTAL,99,2019,0,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,RU,HOLS,9,9,TOTAL,99,2020,0,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,RU,TRIP,9,9,TOTAL,99,2016,4048,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,RU,TRIP,9,9,TOTAL,99,2017,1069,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,RU,TRIP,9,9,TOTAL,99,2018,1626,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,RU,TRIP,9,9,TOTAL,99,2019,756,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,RU,TRIP,9,9,TOTAL,99,2020,902,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,SE,BUS,9,9,TOTAL,99,2017,,0,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,SE,BUS,9,9,TOTAL,99,2018,425,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,SE,BUS,9,9,TOTAL,99,2019,,0,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,SE,BUS,9,9,TOTAL,99,2021,0,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,SE,BUS,9,9,TOTAL,99,2022,,0,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,SE,BUS,9,9,TOTAL,99,2023,,0,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,SE,HOL,9,9,TOTAL,99,2017,1362,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,SE,HOL,9,9,TOTAL,99,2018,1407,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,SE,HOL,9,9,TOTAL,99,2019,104,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,SE,HOL,9,9,TOTAL,99,2021,722,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,SE,HOL,9,9,TOTAL,99,2022,416,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,SE,HOL,9,9,TOTAL,99,2023,,0,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,SE,HOLL,9,9,TOTAL,99,2017,1362,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,SE,HOLL,9,9,TOTAL,99,2018,1142,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,SE,HOLL,9,9,TOTAL,99,2019,104,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,SE,HOLL,9,9,TOTAL,99,2021,722,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,SE,HOLL,9,9,TOTAL,99,2022,355,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,SE,HOLL,9,9,TOTAL,99,2023,,0,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,SE,HOLS,9,9,TOTAL,99,2017,0,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,SE,HOLS,9,9,TOTAL,99,2018,265,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,SE,HOLS,9,9,TOTAL,99,2019,0,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,SE,HOLS,9,9,TOTAL,99,2021,0,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,SE,HOLS,9,9,TOTAL,99,2022,61,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,SE,HOLS,9,9,TOTAL,99,2023,0,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,SE,TRIP,9,9,TOTAL,99,2017,1368,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,SE,TRIP,9,9,TOTAL,99,2018,1832,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,SE,TRIP,9,9,TOTAL,99,2019,185,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,SE,TRIP,9,9,TOTAL,99,2021,722,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,SE,TRIP,9,9,TOTAL,99,2022,478,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,SE,TRIP,9,9,TOTAL,99,2023,106,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,SI,BUS,9,9,TOTAL,99,2016,0,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,SI,BUS,9,9,TOTAL,99,2017,0,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,SI,BUS,9,9,TOTAL,99,2018,,0,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,SI,BUS,9,9,TOTAL,99,2019,19,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,SI,BUS,9,9,TOTAL,99,2020,,0,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,SI,BUS,9,9,TOTAL,99,2021,0,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,SI,BUS,9,9,TOTAL,99,2022,,0,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,SI,BUS,9,9,TOTAL,99,2023,0,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,SI,HOL,9,9,TOTAL,99,2016,630,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,SI,HOL,9,9,TOTAL,99,2017,726,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,SI,HOL,9,9,TOTAL,99,2018,840,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,SI,HOL,9,9,TOTAL,99,2019,448,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,SI,HOL,9,9,TOTAL,99,2020,71,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,SI,HOL,9,9,TOTAL,99,2021,478,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,SI,HOL,9,9,TOTAL,99,2022,620,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,SI,HOL,9,9,TOTAL,99,2023,137,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,SI,HOLL,9,9,TOTAL,99,2016,368,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,SI,HOLL,9,9,TOTAL,99,2017,669,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,SI,HOLL,9,9,TOTAL,99,2018,664,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,SI,HOLL,9,9,TOTAL,99,2019,222,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,SI,HOLL,9,9,TOTAL,99,2020,,0,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,SI,HOLL,9,9,TOTAL,99,2021,,0,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,SI,HOLL,9,9,TOTAL,99,2022,528,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,SI,HOLL,9,9,TOTAL,99,2023,,0,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,SI,HOLS,9,9,TOTAL,99,2016,262,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,SI,HOLS,9,9,TOTAL,99,2017,57,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,SI,HOLS,9,9,TOTAL,99,2018,176,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,SI,HOLS,9,9,TOTAL,99,2019,226,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,SI,HOLS,9,9,TOTAL,99,2020,60,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,SI,HOLS,9,9,TOTAL,99,2021,126,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,SI,HOLS,9,9,TOTAL,99,2022,91,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,SI,HOLS,9,9,TOTAL,99,2023,101,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,SI,TRIP,9,9,TOTAL,99,2016,630,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,SI,TRIP,9,9,TOTAL,99,2017,726,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,SI,TRIP,9,9,TOTAL,99,2018,875,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,SI,TRIP,9,9,TOTAL,99,2019,467,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,SI,TRIP,9,9,TOTAL,99,2020,77,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,SI,TRIP,9,9,TOTAL,99,2021,478,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,SI,TRIP,9,9,TOTAL,99,2022,672,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,SI,TRIP,9,9,TOTAL,99,2023,137,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,SK,BUS,9,9,TOTAL,99,2016,0,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,SK,BUS,9,9,TOTAL,99,2019,,0,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,SK,BUS,9,9,TOTAL,99,2022,0,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,SK,HOL,9,9,TOTAL,99,2016,882,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,SK,HOL,9,9,TOTAL,99,2019,,0,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_AB_ABS_1,SK,HOL,9,9,TOTAL,99,2022,122,,,,,,,,,,,,,,
